,Score,Comment,Comment_after_2,output
4001,2.4,"Đi HN công tác khá thường xuyên, nên cũng mua xôi ở đây mấy lần cho mấy bạn đồng nghiệp, bản thân thì ăn cũng chỉ có 1 lần. Một hộp có giò chả khoảng 38-30k max. Tối nay đói bụng và cũng khá khuya nên quyết định bắt xe ra đây mua hộp xôi về. Quán vẫn còn vài người đang đợi mua, chị đứng trước mua một hộp y chang, cũng ko giò chả chỉ 38k. Có lẽ vì thấy không phải là người ở đây nên khi mua hộp giống vậy chị bán tính tiền đến 50K. Bình thường cũng sẽ cãi lại với chị ấy, nhưng vì hôm nay hơi mệt và đã khuya nên thôi kệ, cũng ko vì vài bạc lẽ mà đôi co cho mệt thêm, trả đại tiền cho xong rồi về. Mình thường ko khi nào viết review, nhưng thấy nên nhắc nhở mọi người xem giá cẩn thận. Ai mà ở HN hiểu biết phong tục tập quán rồi thì thôi, nhưng các bạn phương xa đến HN du lịch nên cẩn thận. 

Nói về xôi thì cũng ok thôi. Hộp lớn ăn không hết, cũng vừa miệng nhưng khá dầu mỡ. Xôi dẻo, có đậu xanh ăn cũng bùi bùi.",đi công tác khá thường xuyên nên cũng xôi ở đây mấy lần cho mấy bạn đồng nghiệp bản thân thì ăn cũng chỉ có lần một hộp có giò chả khoảng  tối đói bụng và cũng khá nên quyết định bắt đây hộp xôi về quán vẫn còn vài người đang đợi chị đứng trước một hộp cũng khônggiò chả chỉ có lẽ vì thấy khôngphải là người ở đây nên hộp giống vậy chị bán tính tiền đến bình thường cũng sẽ cãi lại với chị ấy nhưng vì hôm hơi mệt và đã nên thôi kệ cũng khôngvì vài bạc lẽ mà đôi cho mệt thêm trả đại tiền cho rồi về mình thường khôngnào viết review nhưng thấy nên nhắc nhở mọi người giá cẩn thận mà ở hiểu biết tục tập quán rồi thì thôi nhưng các bạn phương đến lịch nên cẩn thận nói về xôi thì cũng thôi hộp lớn ăn khônghết cũng vừa miệng nhưng khá dầu mỡ xôi dẻo có đậu ăn cũng bùi bùi,0
4002,7.2,"Lâu lâu thèm lại chạy lên phố ăn xong rồi về. Mình ăn xôi ở đây quá nhiều lần rồi nhưng hôm nay mới review. Xôi khá ngon không chê được vào đâu cả. Thịt gà tươi mềm mà ngọt, pate ngon trứng kho thịt ngậy béo. Nói chung ngon hết sảy
- Không gian thì chật hẹp
- nhân viên phục vụ được 
Chưa thử xôi gà xào nấm bao giờ hôm khác lại ghé thử vậy
Giá cả thì đi đôi với chất lượng rất hợp lý",lâu lâu thèm lại chạy lên phố ăn rồi về mình ăn xôi ở đây quá nhiều lần rồi nhưng hôm mới review xôi khá khôngchê được vào đâu cả thịt gà tươi mềm mà ngọt trứng thịt ngậy béo nói hết sảy khôngthì chật hẹp nhân viên phục vụ được chưa thử xôi gà xào nấm giờ hôm khác lại ghé thử vậy giá cả thì đi đôi với chất lượng rất hợp lý,0
4003,7.0,"Cứ ra Hà Nội là phải ghé mua 1 hộp tổ chảng.
Vị trí: theo mình nhớ là nằm ngay góc đường, khá dễ kiếm, cứ thấy chỗ nào đông người mà tiến thôi. 

Không gian: toàn mua mang về nên cũng không biết không gian trong nhà sao vì bày quán ở dưới, ăn tại chỗ thì lên lầu. Thấy quán lúc nào cũng đông cả, cứ tối đến là nghe hết bàn nên mua về ăn cho lành.

Menu + giá: chủ yếu là xôi thôi, có thể gọi bỏ thêm gì vào tuỳ theo sức ăn, mình thì cứ gọi thập cẩm cho đỡ suy nghĩ. Mình tới cũng lâu rồi, hồi đó 1 hộp chà bá là 40k. Nghe giá cũng hơi chóng mặt thiệt.

Chất lượng: giá cả đi đôi với chất lượng. Hộp xôi nhiều, có nguyên quả trứng, chả chiên, pate, thịt,... ăn 2 đứa mới hết. Mà cũng rất ngon.

Phục vụ: Bữa nào cũng đông nên ngụp lặn trong dòng người đó để mua cũng hơi mệt, mà nhân viên nhiều khi không để ý thấy mình nữa...",cứ hà nội là phải ghé hộp tổ chảng vị trí mình nhớ là nằm góc đường khá dễ kiếm cứ thấy chỗ nào đông người mà tiến thôi khôngtoàn về nên cũng khôngbiết khôngnhà vì bày quán ở dưới ăn tại chỗ thì lên lầu thấy quán lúc nào cũng đông cả cứ tối đến là hết bàn nên về ăn cho lành giá chủ yếu là xôi thôi có thể gọi bỏ thêm gì vào tuỳ sức ăn mình thì cứ gọi thập cẩm cho đỡ nghĩ mình tới cũng lâu rồi hồi đó hộp chà bá là giá cũng hơi chóng mặt thiệt chất lượng giá cả đi đôi với chất lượng hộp xôi nhiều có nguyên quả trứng chả chiên thịt ăn đứa mới hết mà cũng rất  phục vụ bữa nào cũng đông nên ngụp lặn dòng người đó để cũng hơi mệt mà nhân viên nhiều khôngđể ý thấy mình nữa,0
4004,7.4,Mình đã từng ăn xôi ở đây. Quán phải gọi là đôg dã man. Xôi ở đây mềm ngon. Giá cả thì ở HN này mình thấy cũng hợp lý. Gần đây thèm có ghé qua quán mà thấy đóng cửa mất tiêu. Nay quán đã mở lại. K biết quán có còn ship như trước k nhỉ. Hôm nào phải ghé mới dc.,mình đã từng ăn xôi ở đây quán phải gọi là đông dã  xôi ở đây mềm  giá cả thì ở này mình thấy cũng hợp lý gần đây thèm có ghé quán mà thấy đóng cửa mất tiêu quán đã mở lại khôngbiết quán có còn hàng như trước khôngnhỉ hôm nào phải ghé mới ,0
4005,7.8,"Ăn cũng khá ổn :) mình thích nhất là gọi thập cẩm, cái gì cũng có 1 tí, ăn lạ ngon nữa ;))
Cơ mà nếu dưa góp nhiều hơn 1 chút. Và xôi bớt mỡ béo đi thì càng ngon nữa :)
Hệ thống tính tiền gọi đồ khá văn mih. Ko sợ suất của mình bị quên hay bị ng khác chen vào giữa",ăn cũng khá ổn mình thích nhất là gọi thập cẩm cái gì cũng có tí ăn lạ nữa cơ mà nếu dưa góp nhiều hơn chút và xôi bớt mỡ béo đi thì càng nữa hệ thống tính tiền gọi đồ khá văn  khôngsợ suất của mình bị quên bị người khác vào giữa,1
4006,6.0,"Có dịp ra công tác vào cuối năm 2016. Tranh thủ tối mình đi lang thang phố cổ thì mới phát hiện ra hàng xôi này. Thấy mọi người ghé ăn và mua mang về rất đông nên mình chắc hàng này cũng là hàng có tiếng ở Hà thành rồi. Phần nữa các món xôi đặc trưng xôi xéo thì Hà Nội là nhất rồi nên mình mới ghé vào thử xem sao. Cảm nhận đầu tiên của mình là thái độ phục vụ của nhân viên rất thờ ơ với khách hàng. Vì lần đầu đến nên mình cũng không biết phải đến đâu để gọi món hoặc chọn món như thế nào vì cũng hơi khác một chút với cách bán trong miền mình nhưng nhân viên thì ...im re không hỏi hay chỉ gì cả. Thấy cũng hơi quê quê, lúng túng chút quan sát mọi người thì mình cũng bắt chước làm theo. Phần xôi mình gọi là xôi gà trứng. Xôi xéo nếp dẻo, thơm rất ngon... nhưng nguội và cũng khá nhiều so với cách ăn xôi của mình nên ... cũng hơi ngán. Thịt gà mềm, trứng thì là trứng kho bình thường hình như có rán bên ngoài một chút, có kèm đỗ đồ lên ăn rất bùi và thơm. Tuy nhiên, cảm nhận chung của mình là món xôi không được nóng, và do nhiều quá nên ngán. Nếu hàng có bán phần ít hơn thì sẽ phù hợp hơn với nhiều đối tượng có nhu cấu khác nhau.",công năm đi xôi ăn đông nên xôi trưng xôi nên  tiên nhân viên ơ nên khôngđâu như hơi nhưng nhân viên không hơi quê quê quan  xôi xôi xôi thơm  nhưng ăn xôi nên hơi như bên lên ăn thơm nhiên xôi khôngnên hơn hơn ,0
4007,3.4,"Được dịp ra HN nên muốn ăn các món nổi tiếng như Xôi Yến. Quán xôi khá dễ tìm, ngay gần phố cổ đi bộ tầm 5p là tới nơi. Đồ ăn thì nhiều món nhưng ko mấy đặc sắc, xôi khá nhiều dầu, chà bông và hành phi xài loại rẻ tiền (hộp như hình 50k mà chất lượng tệ quá). Ăn cho biết thôi chứ quay lại thì chắc ko bao h. Thái độ nhân viên thờ ơ với khách, order cầm tiền thì nhanh lắm tới lúc người đến sau lại có xôi trước, mình thắc mắc thì nó ko thèm trả lời. Ko bao h quay lại.
1 phần như hình là xéo thập cẩm. Chả có gì đặc biệt. Giá 50k",được dịp nên muốn ăn các món nổi tiếng như xôi yến quán xôi khá dễ tìm gần phố cổ đi bộ tầm là tới nơi đồ ăn thì nhiều món nhưng khôngmấy đặc sắc xôi khá nhiều dầu chà bông và hành xài loại rẻ tiền hộp như hình mà chất lượng tệ quá ăn cho biết thôi chứ lại thì chắc khôngthái độ nhân viên thờ ơ với khách cầm tiền thì lắm tới lúc người đến lại có xôi trước mình thắc mắc thì nó khôngthèm trả lời khônglại phần như hình là xéo thập cẩm chả có gì đặc biệt giá,0
4008,5.6,"Xôi yến nguyễn hữu huân k biết là có từ bao giờ, hôm nay m mới được thưởng thức món xôi mà bạn bè m khen ngon 
M gọi xôi xéo gà xào nấm k biết có phải m k biết món nào ngon nhất hay do m gọi k đúng món mà trời ơi nó vừa ngấy vừa mặn ý nhìn thì ngon mắt nhưng ăn thì thất vọng dã man luôn
M ns vậy thôi ai chưa ăn bao giờ hãy đi ăn thử 1l cho biết nhé....sẽ nhớ mãi quán này",xôi yến nguyễn hữu huân khôngbiết là có từ giờ hôm mới được thưởng thức món xôi mà bạn bè gọi xôi xéo gà xào nấm khôngbiết có phải khôngbiết món nào nhất gọi khôngđúng món mà trời ơi nó vừa ngấy vừa mặn ý nhìn thì mắt nhưng ăn thì thất vọng dã luôn nói vậy thôi chưa ăn giờ hãy đi ăn thử cho biết nhé sẽ nhớ mãi quán này,0
4009,7.0,"Ra HN, mình nghe nhiều người giới thiệu về xôi Yến nên cũng tò mò ghé thử xem sao.

Vì đọc được những review của các bạn trước đây nên mình và bạn mình chỉ gọi 1 hộp xôi xéo thập cẩm. Hộp xôi ứ nự luôn, 2 người ăn còn thở không nổi nữa.

Xôi ăn khá ngon từ những miếng đầu tiên, nhưng vì nhiều quá nên càng ăn mình cảm thấy dễ ngấy. Thích nhất là lạp xưởng ở đây. Vị rất đặc biệt.",mình nhiều người giới thiệu về xôi yến nên cũng tò mò ghé thử  vì đọc được những review của các bạn trước đây nên mình và bạn mình chỉ gọi hộp xôi xéo thập cẩm hộp xôi ứ nự luôn người ăn còn thở khôngnổi nữa xôi ăn khá từ những miếng đầu tiên nhưng vì nhiều quá nên càng ăn mình cảm thấy dễ ngấy thích nhất là lạp xưởng ở đây vị rất đặc biệt,0
4010,4.0,"Những năm trước mình nhớ chỉ tầm 25-35k 1 suất nhưng ăn ngon hết sảy. Ăn là nhớ, nhớ lại thèm. Bạn bè ở xa du lịch HN mình đều dẫn tới ăn Xôi Yến đầu tiên. Mình thích nhất xéo gà xào nấm. Trước đúng là thịt gà ta vừa ngon vừa thơm dòn, sau 1 năm ở nhà sinh con chăm con mình quay lại. Quán đông nghịt người ko có chỗ chen chân, (có lẽ khi mở phố đi bộ quán càng đông khách ăn mỗi cuối tuần) giá có tăng, mình vẫn ăn xéo gà xào nấm. Thấy ko còn ngon như trước. Cảm giác ko phải thịt gà mà là thịt gà gô hay gà sao gì gì đó :(((",những năm trước mình nhớ chỉ tầm suất nhưng ăn hết sảy ăn là nhớ nhớ lại thèm bạn bè ở lịch mình đều dẫn tới ăn xôi yến đầu tiên mình thích nhất xéo gà xào nấm trước đúng là thịt gà vừa vừa thơm dòn năm ở nhà chăm mình lại quán đông nghịt người khôngcó chỗ chân có lẽ mở phố đi bộ quán càng đông khách ăn mỗi cuối tuần giá có tăng mình vẫn ăn xéo gà xào nấm thấy khôngcòn như trước cảm giác khôngphải thịt gà mà là thịt gà gô gà gì gì đó,0
4011,7.8,"Xôi Yến trưa chủ nhật
Là người Hà Nội nhưng đây là lần đầu tiên mình dc thưởng thức xôi Yến nổi tiếng. Quán ngay cạnh ngã 4 chắc là quán đầu tiên nên đông hơn hẳn. Nhân viên quán khá đông, chia khu vực rõ rệt. Chắc do là quán gia truyền nên trang trí k có j đặc sắc lắm. Mình gọi 1 pate trứng lạp xưởng và 1 xôi gà nấm. Món ăn dc đưa lên khá nhanh. Xôi cũng mềm, trứng tráng vừa tới, pate bình thường, lạp xưởng k ngọt quá. Xôi gà nấm thì là thịt lườn xé phay, xào vs nấm gia vị vừa phải nói chung chấp nhận dc cho 1 bữa ăn nhẹ. K biết có phải vì khách đông k nhưng nên mua mang về vì sàn quán k dc sạch sẽ cho lắm. Sẽ quay lại mua ăn chống đói nếu có dịp.",xôi yến trưa chủ nhật là người hà nội nhưng đây là lần đầu tiên mình được thưởng thức xôi yến nổi tiếng quán cạnh ngã chắc là quán đầu tiên nên đông hơn hẳn nhân viên quán khá đông vực rõ rệt chắc là quán truyền nên trí khôngcó gì đặc sắc lắm mình gọi trứng lạp xưởng và xôi gà nấm món ăn được đưa lên khá  xôi cũng mềm trứng tráng vừa tới bình thường lạp xưởng khôngngọt quá xôi gà nấm thì là thịt lườn xé phay xào với nấm vị vừa phải nói chấp nhận được cho bữa ăn nhẹ khôngbiết có phải vì khách đông khôngnhưng nên về vì sàn quán khôngđược sạch sẽ cho lắm sẽ lại ăn chống đói nếu có dịp,1
4012,4.8,Chất lượng k quá đặc biệt,chất lượng khôngquá đặc biệt,0
4013,8.0,"1 phần xôi khá nhìu. Mình thuộc dạng ăn hơi nhiều nhưng cũng phải chịu thua hộp xôi.
Mình mua phần xôi xéo gà xé, trứng và patê. 1 phần là 54k
Xôi dẻo, patê ngon, giúp cho không bị ngán, gà xé cũng chất lượng",phần xôi khá nhìu mình thuộc dạng ăn hơi nhiều nhưng cũng phải chịu hộp xôi mình phần xôi xéo gà xé trứng và patê phần là xôi dẻo patê giúp cho khôngbị ngán gà xé cũng chất lượng,1
4014,7.0,"Tiệm ngay góc đường, mấy đứa e giới thiệu chỗ này để ăn lót dạ trước khi uống cafe trứng ko bị say. Mình mua mang đi nên ko biết bên trong quán ra sao. Nhân viên mang ra kêu 50k 1 hộp xôi thập cẩm mình hết hồn cứ tưởng là bị chém! Ai ngờ mở ra đầy ụ ăn ko nổi lun!",tiệm góc đường mấy đứa giới thiệu chỗ này để ăn lót dạ trước uống trứng khôngbị  mình đi nên khôngbiết bên quán  nhân viên kêu hộp xôi thập cẩm mình hết hồn cứ tưởng là bị chém ngờ mở đầy ụ ăn khôngnổi ,0
